,0,1,2,3,4,5,6,7,8,9
60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,0.3025,0.3933333333333333,0.20083333333333336,0.2633333333333333,0.21333333333333335,0.28250000000000003,0.19833333333333333,0.26,0.10916666666666668,0.14416666666666667
74,0.605,0.7866666666666666,0.4016666666666667,0.5266666666666666,0.4266666666666667,0.5650000000000001,0.39666666666666667,0.52,0.21833333333333335,0.28833333333333333
75,0.9075,1.18,0.6025,0.79,0.64,0.8475,0.595,0.78,0.3275,0.4325
76,1.21,1.5733333333333333,0.8033333333333335,1.0533333333333332,0.8533333333333334,1.1300000000000001,0.7933333333333333,1.04,0.4366666666666667,0.5766666666666667
77,1.5125,1.9666666666666666,1.0041666666666669,1.3166666666666667,1.0666666666666667,1.4125,0.9916666666666667,1.3,0.5458333333333334,0.7208333333333333
78,1.815,2.36,1.205,1.58,1.28,1.695,1.19,1.56,0.655,0.865
79,2.1174999999999997,2.753333333333333,1.4058333333333335,1.8433333333333333,1.4933333333333334,1.9775,1.3883333333333334,1.82,0.7641666666666667,1.0091666666666668
80,2.42,3.1466666666666665,1.606666666666667,2.1066666666666665,1.7066666666666668,2.2600000000000002,1.5866666666666667,2.08,0.8733333333333334,1.1533333333333333
81,2.7225,3.5399999999999996,1.8075,2.37,1.9200000000000002,2.5425,1.785,2.3400000000000003,0.9825,1.2975
82,3.025,3.933333333333333,2.0083333333333337,2.6333333333333333,2.1333333333333333,2.825,1.9833333333333334,2.6,1.0916666666666668,1.4416666666666667
83,3.3274999999999997,4.326666666666666,2.209166666666667,2.8966666666666665,2.3466666666666667,3.1075000000000004,2.1816666666666666,2.8600000000000003,1.2008333333333334,1.5858333333333334
84,3.63,4.72,2.41,3.16,2.56,3.39,2.38,3.12,1.31,1.73
85,3.62,4.6899999999999995,2.404166666666667,3.14,2.5533333333333332,3.3666666666666667,2.3741666666666665,3.1,1.3058333333333334,1.72
86,3.61,4.66,2.3983333333333334,3.12,2.546666666666667,3.3433333333333333,2.368333333333333,3.08,1.3016666666666667,1.71
87,3.5999999999999996,4.63,2.3925,3.1,2.54,3.3200000000000003,2.3625,3.06,1.2975,1.7
88,3.59,4.6,2.3866666666666667,3.08,2.533333333333333,3.296666666666667,2.3566666666666665,3.04,1.2933333333333334,1.69
89,3.58,4.57,2.3808333333333334,3.06,2.526666666666667,3.2733333333333334,2.350833333333333,3.02,1.2891666666666668,1.68
90,3.57,4.54,2.375,3.04,2.52,3.25,2.3449999999999998,3.0,1.2850000000000001,1.67
91,3.5599999999999996,4.51,2.3691666666666666,3.02,2.513333333333333,3.2266666666666666,2.339166666666667,2.98,1.2808333333333333,1.6600000000000001
92,3.55,4.48,2.3633333333333333,3.0,2.506666666666667,3.203333333333333,2.3333333333333335,2.96,1.2766666666666666,1.6500000000000001
93,3.54,4.45,2.3575,2.98,2.5,3.1799999999999997,2.3275,2.94,1.2725,1.6400000000000001
94,3.53,4.42,2.3516666666666666,2.96,2.493333333333333,3.1566666666666667,2.3216666666666668,2.92,1.2683333333333333,1.6300000000000001
95,3.5199999999999996,4.390000000000001,2.345833333333333,2.94,2.486666666666667,3.1333333333333333,2.3158333333333334,2.9,1.2641666666666667,1.62
96,3.51,4.36,2.34,2.92,2.48,3.11,2.31,2.88,1.26,1.61
97,3.53,4.37,2.3541666666666665,2.9266666666666667,2.4941666666666666,3.1174999999999997,2.3233333333333333,2.8866666666666667,1.2675,1.6133333333333335
98,3.55,4.380000000000001,2.368333333333333,2.933333333333333,2.5083333333333333,3.125,2.336666666666667,2.893333333333333,1.275,1.6166666666666667
99,3.57,4.390000000000001,2.3825,2.94,2.5225,3.1325,2.35,2.9,1.2825,1.62
100,3.59,4.4,2.3966666666666665,2.9466666666666668,2.5366666666666666,3.14,2.3633333333333333,2.9066666666666667,1.29,1.6233333333333333
101,3.61,4.41,2.410833333333333,2.953333333333333,2.5508333333333333,3.1475,2.376666666666667,2.913333333333333,1.2975,1.6266666666666667
102,3.63,4.42,2.425,2.96,2.565,3.1550000000000002,2.39,2.92,1.3050000000000002,1.63
103,3.65,4.430000000000001,2.4391666666666665,2.966666666666667,2.5791666666666666,3.1625,2.4033333333333333,2.9266666666666667,1.3125,1.6333333333333333
104,3.67,4.44,2.453333333333333,2.973333333333333,2.5933333333333333,3.17,2.416666666666667,2.933333333333333,1.32,1.6366666666666667
105,3.69,4.45,2.4675,2.98,2.6075,3.1775,2.43,2.94,1.3275000000000001,1.64
106,3.71,4.460000000000001,2.4816666666666665,2.986666666666667,2.6216666666666666,3.185,2.4433333333333334,2.9466666666666668,1.335,1.6433333333333333
107,3.73,4.470000000000001,2.495833333333333,2.993333333333333,2.6358333333333333,3.1925000000000003,2.456666666666667,2.953333333333333,1.3425,1.6466666666666665
108,3.75,4.48,2.51,3.0,2.65,3.2,2.47,2.96,1.35,1.65
109,3.7666666666666666,4.492500000000001,2.5216666666666665,3.0091666666666668,2.6616666666666666,3.2083333333333335,2.481666666666667,2.9683333333333333,1.3558333333333334,1.6549999999999998
110,3.783333333333333,4.505000000000001,2.533333333333333,3.0183333333333335,2.6733333333333333,3.216666666666667,2.4933333333333336,2.9766666666666666,1.3616666666666668,1.66
111,3.8,4.5175,2.545,3.0275,2.685,3.225,2.505,2.985,1.3675000000000002,1.665
112,3.816666666666667,4.53,2.5566666666666666,3.0366666666666666,2.6966666666666668,3.2333333333333334,2.5166666666666666,2.993333333333333,1.3733333333333333,1.67
113,3.8333333333333335,4.5425,2.5683333333333334,3.0458333333333334,2.7083333333333335,3.2416666666666667,2.5283333333333333,3.0016666666666665,1.3791666666666667,1.6749999999999998
114,3.85,4.555,2.58,3.0549999999999997,2.7199999999999998,3.25,2.54,3.01,1.385,1.68
115,3.8666666666666667,4.5675,2.5916666666666663,3.0641666666666665,2.7316666666666665,3.2583333333333333,2.5516666666666667,3.0183333333333335,1.3908333333333334,1.685
116,3.8833333333333333,4.58,2.603333333333333,3.0733333333333333,2.743333333333333,3.2666666666666666,2.5633333333333335,3.026666666666667,1.3966666666666667,1.69
117,3.9000000000000004,4.5925,2.6149999999999998,3.0825,2.755,3.275,2.575,3.035,1.4025,1.6949999999999998
118,3.916666666666667,4.6049999999999995,2.6266666666666665,3.091666666666667,2.7666666666666666,3.283333333333333,2.5866666666666664,3.0433333333333334,1.4083333333333332,1.7
119,3.9333333333333336,4.6175,2.638333333333333,3.100833333333333,2.7783333333333333,3.2916666666666665,2.598333333333333,3.0516666666666667,1.4141666666666666,1.705
120,3.95,4.63,2.65,3.11,2.79,3.3,2.61,3.06,1.42,1.71
121,3.9250000000000003,4.601666666666667,2.635,3.0925,2.7508333333333335,3.2583333333333333,2.575833333333333,3.024166666666667,1.4008333333333334,1.6891666666666667
122,3.9000000000000004,4.573333333333333,2.62,3.0749999999999997,2.711666666666667,3.2166666666666663,2.5416666666666665,2.9883333333333333,1.3816666666666666,1.6683333333333332
123,3.875,4.545,2.605,3.0575,2.6725,3.175,2.5075,2.9525,1.3624999999999998,1.6475
124,3.85,4.516666666666667,2.59,3.04,2.6333333333333333,3.1333333333333333,2.473333333333333,2.9166666666666665,1.3433333333333333,1.6266666666666667
125,3.825,4.488333333333333,2.575,3.0225,2.5941666666666667,3.0916666666666663,2.4391666666666665,2.8808333333333334,1.3241666666666667,1.6058333333333332
126,3.8,4.46,2.56,3.005,2.5549999999999997,3.05,2.4050000000000002,2.8449999999999998,1.305,1.585
127,3.775,4.431666666666667,2.545,2.9875,2.515833333333333,3.0083333333333333,2.3708333333333336,2.8091666666666666,1.2858333333333332,1.5641666666666667
128,3.75,4.403333333333333,2.5300000000000002,2.9699999999999998,2.4766666666666666,2.9666666666666663,2.336666666666667,2.7733333333333334,1.2666666666666666,1.5433333333333332
129,3.725,4.375,2.515,2.9524999999999997,2.4375,2.925,2.3025,2.7375,1.2475,1.5225
130,3.7,4.346666666666667,2.5,2.935,2.3983333333333334,2.8833333333333333,2.2683333333333335,2.7016666666666667,1.2283333333333333,1.5016666666666667
131,3.675,4.318333333333333,2.4850000000000003,2.9175,2.3591666666666664,2.8416666666666663,2.234166666666667,2.665833333333333,1.2091666666666665,1.4808333333333332
132,3.65,4.29,2.47,2.9,2.32,2.8,2.2,2.63,1.19,1.46
133,3.7416666666666667,4.379166666666666,2.5316666666666667,2.96,2.3775,2.855833333333333,2.2533333333333334,2.6816666666666666,1.2191666666666667,1.4891666666666667
134,3.8333333333333335,4.468333333333334,2.5933333333333337,3.02,2.4349999999999996,2.9116666666666666,2.3066666666666666,2.7333333333333334,1.2483333333333333,1.5183333333333333
135,3.925,4.5575,2.6550000000000002,3.08,2.4924999999999997,2.9675,2.3600000000000003,2.785,1.2774999999999999,1.5474999999999999
136,4.016666666666667,4.6466666666666665,2.716666666666667,3.14,2.55,3.0233333333333334,2.4133333333333336,2.8366666666666664,1.3066666666666666,1.5766666666666667
137,4.108333333333333,4.735833333333334,2.7783333333333333,3.2,2.6075,3.0791666666666666,2.466666666666667,2.888333333333333,1.3358333333333334,1.6058333333333334
138,4.2,4.825,2.84,3.26,2.665,3.135,2.52,2.94,1.365,1.635
139,4.291666666666667,4.914166666666667,2.901666666666667,3.3200000000000003,2.7224999999999997,3.1908333333333334,2.5733333333333333,2.9916666666666667,1.3941666666666666,1.6641666666666666
140,4.383333333333334,5.003333333333334,2.9633333333333334,3.38,2.78,3.2466666666666666,2.6266666666666665,3.0433333333333334,1.4233333333333333,1.6933333333333334
141,4.475,5.0925,3.025,3.44,2.8375,3.3025,2.6799999999999997,3.095,1.4525000000000001,1.7225000000000001
142,4.566666666666666,5.181666666666667,3.086666666666667,3.5,2.8949999999999996,3.3583333333333334,2.7333333333333334,3.1466666666666665,1.4816666666666667,1.7516666666666667
143,4.658333333333333,5.270833333333334,3.1483333333333334,3.56,2.9524999999999997,3.4141666666666666,2.7866666666666666,3.1983333333333333,1.5108333333333333,1.7808333333333333
144,4.75,5.36,3.21,3.62,3.01,3.47,2.84,3.25,1.54,1.81
145,4.741666666666667,5.3500000000000005,3.2025,3.611666666666667,3.0191666666666666,3.4775,2.8466666666666667,3.2558333333333334,1.5441666666666667,1.8125
146,4.733333333333333,5.34,3.195,3.6033333333333335,3.0283333333333333,3.4850000000000003,2.853333333333333,3.2616666666666667,1.5483333333333333,1.815
147,4.725,5.33,3.1875,3.595,3.0374999999999996,3.4925,2.86,3.2675,1.5525,1.8175000000000001
148,4.716666666666667,5.32,3.18,3.586666666666667,3.0466666666666664,3.5,2.8666666666666667,3.2733333333333334,1.5566666666666666,1.82
149,4.708333333333334,5.3100000000000005,3.1725,3.5783333333333336,3.055833333333333,3.5075000000000003,2.873333333333333,3.279166666666667,1.5608333333333333,1.8225
150,4.7,5.300000000000001,3.165,3.5700000000000003,3.065,3.515,2.88,3.285,1.565,1.8250000000000002
151,4.691666666666666,5.29,3.1575,3.5616666666666665,3.0741666666666667,3.5225,2.8866666666666667,3.290833333333333,1.5691666666666668,1.8275000000000001
152,4.683333333333334,5.28,3.15,3.5533333333333332,3.0833333333333335,3.5300000000000002,2.893333333333333,3.2966666666666664,1.5733333333333335,1.83
153,4.675000000000001,5.2700000000000005,3.1425,3.545,3.0925,3.5375,2.9,3.3024999999999998,1.5775000000000001,1.8325
154,4.666666666666667,5.26,3.1350000000000002,3.5366666666666666,3.1016666666666666,3.545,2.9066666666666667,3.308333333333333,1.5816666666666668,1.835
155,4.658333333333333,5.25,3.1275,3.5283333333333333,3.1108333333333333,3.5525,2.913333333333333,3.3141666666666665,1.5858333333333334,1.8375000000000001
156,4.65,5.24,3.12,3.52,3.12,3.56,2.92,3.32,1.59,1.84
157,4.639166666666667,5.2283333333333335,3.111666666666667,3.51,3.1191666666666666,3.5591666666666666,2.9183333333333334,3.3183333333333334,1.5891666666666668,1.8391666666666668
158,4.628333333333334,5.216666666666667,3.1033333333333335,3.5,3.118333333333333,3.5583333333333336,2.9166666666666665,3.3166666666666664,1.5883333333333334,1.8383333333333334
159,4.6175,5.205,3.095,3.49,3.1175,3.5575,2.915,3.315,1.5875000000000001,1.8375000000000001
160,4.6066666666666665,5.193333333333333,3.086666666666667,3.48,3.1166666666666667,3.5566666666666666,2.913333333333333,3.313333333333333,1.5866666666666667,1.8366666666666667
161,4.595833333333333,5.181666666666667,3.0783333333333336,3.4699999999999998,3.1158333333333332,3.555833333333333,2.9116666666666666,3.3116666666666665,1.5858333333333334,1.8358333333333334
162,4.585,5.17,3.0700000000000003,3.46,3.115,3.5549999999999997,2.91,3.3099999999999996,1.585,1.835
163,4.574166666666667,5.158333333333333,3.0616666666666665,3.45,3.1141666666666667,3.5541666666666667,2.908333333333333,3.308333333333333,1.5841666666666667,1.8341666666666667
164,4.5633333333333335,5.1466666666666665,3.0533333333333332,3.44,3.1133333333333333,3.5533333333333332,2.9066666666666667,3.3066666666666666,1.5833333333333335,1.8333333333333335
165,4.5525,5.135,3.045,3.4299999999999997,3.1125,3.5524999999999998,2.905,3.3049999999999997,1.5825,1.8325
166,4.541666666666666,5.123333333333333,3.0366666666666666,3.42,3.1116666666666664,3.5516666666666667,2.9033333333333333,3.3033333333333332,1.5816666666666668,1.8316666666666668
167,4.530833333333333,5.111666666666666,3.0283333333333333,3.41,3.1108333333333333,3.5508333333333333,2.9016666666666664,3.3016666666666663,1.5808333333333333,1.8308333333333333
168,4.52,5.1,3.02,3.4,3.11,3.55,2.9,3.3,1.58,1.83
169,4.515,5.094166666666666,3.015833333333333,3.395833333333333,3.1075,3.5466666666666664,2.8975,3.2966666666666664,1.5791666666666668,1.8291666666666668
170,4.51,5.088333333333333,3.0116666666666667,3.3916666666666666,3.105,3.543333333333333,2.895,3.293333333333333,1.5783333333333334,1.8283333333333334
171,4.505,5.0825,3.0075000000000003,3.3875,3.1025,3.54,2.8925,3.29,1.5775000000000001,1.8275000000000001
172,4.5,5.076666666666666,3.0033333333333334,3.3833333333333333,3.1,3.5366666666666666,2.89,3.2866666666666666,1.5766666666666667,1.8266666666666667
173,4.495,5.070833333333333,2.9991666666666665,3.3791666666666664,3.0975,3.533333333333333,2.8875,3.283333333333333,1.5758333333333334,1.8258333333333334
174,4.49,5.0649999999999995,2.995,3.375,3.0949999999999998,3.53,2.885,3.28,1.5750000000000002,1.8250000000000002
175,4.484999999999999,5.059166666666667,2.9908333333333337,3.3708333333333336,3.0925,3.5266666666666664,2.8825,3.2766666666666664,1.5741666666666667,1.8241666666666667
176,4.4799999999999995,5.053333333333334,2.986666666666667,3.3666666666666667,3.09,3.523333333333333,2.88,3.273333333333333,1.5733333333333335,1.8233333333333335
177,4.475,5.0475,2.9825,3.3625,3.0875,3.5199999999999996,2.8775,3.2699999999999996,1.5725,1.8225
178,4.47,5.041666666666667,2.9783333333333335,3.3583333333333334,3.085,3.5166666666666666,2.875,3.2666666666666666,1.5716666666666668,1.8216666666666668
179,4.465,5.035833333333334,2.974166666666667,3.354166666666667,3.0825,3.513333333333333,2.8725,3.263333333333333,1.5708333333333333,1.8208333333333333
180,4.46,5.03,2.97,3.35,3.08,3.51,2.87,3.26,1.57,1.82
181,4.385,4.9558333333333335,2.919166666666667,3.3000000000000003,3.026666666666667,3.4574999999999996,2.8216666666666668,3.2116666666666664,1.5433333333333334,1.7925
182,4.31,4.881666666666667,2.8683333333333336,3.25,2.9733333333333336,3.405,2.7733333333333334,3.163333333333333,1.5166666666666666,1.7650000000000001
183,4.235,4.8075,2.8175,3.2,2.92,3.3525,2.725,3.1149999999999998,1.49,1.7375
184,4.16,4.733333333333333,2.7666666666666666,3.15,2.8666666666666667,3.3,2.6766666666666667,3.0666666666666664,1.4633333333333334,1.71
185,4.085,4.659166666666667,2.7158333333333333,3.1,2.8133333333333335,3.2474999999999996,2.6283333333333334,3.018333333333333,1.4366666666666668,1.6825
186,4.01,4.585,2.665,3.05,2.76,3.195,2.58,2.9699999999999998,1.4100000000000001,1.655
187,3.935,4.510833333333333,2.6141666666666667,3.0,2.7066666666666666,3.1425,2.5316666666666667,2.921666666666667,1.3833333333333333,1.6275
188,3.8600000000000003,4.4366666666666665,2.5633333333333335,2.95,2.6533333333333333,3.09,2.4833333333333334,2.8733333333333335,1.3566666666666667,1.6
189,3.785,4.3625,2.5125,2.9,2.6,3.0374999999999996,2.435,2.825,1.33,1.5725
190,3.71,4.288333333333333,2.4616666666666664,2.85,2.546666666666667,2.985,2.3866666666666667,2.776666666666667,1.3033333333333332,1.545
191,3.6350000000000002,4.214166666666666,2.410833333333333,2.8,2.493333333333333,2.9325,2.3383333333333334,2.7283333333333335,1.2766666666666666,1.5175
192,3.56,4.14,2.36,2.75,2.44,2.88,2.29,2.68,1.25,1.49
193,3.4783333333333335,4.058333333333333,2.3049999999999997,2.695,2.3916666666666666,2.8316666666666666,2.2458333333333336,2.6358333333333333,1.2258333333333333,1.4666666666666666
194,3.3966666666666665,3.9766666666666666,2.25,2.64,2.3433333333333333,2.783333333333333,2.2016666666666667,2.591666666666667,1.2016666666666667,1.4433333333333334
195,3.315,3.8949999999999996,2.195,2.585,2.295,2.735,2.1575,2.5475000000000003,1.1775,1.42
196,3.2333333333333334,3.813333333333333,2.1399999999999997,2.53,2.2466666666666666,2.6866666666666665,2.1133333333333333,2.5033333333333334,1.1533333333333333,1.3966666666666667
197,3.151666666666667,3.7316666666666665,2.085,2.475,2.1983333333333333,2.638333333333333,2.069166666666667,2.459166666666667,1.1291666666666667,1.3733333333333333
198,3.0700000000000003,3.65,2.03,2.42,2.15,2.59,2.025,2.415,1.105,1.35
199,2.9883333333333333,3.5683333333333334,1.9749999999999999,2.3649999999999998,2.1016666666666666,2.5416666666666665,1.9808333333333334,2.3708333333333336,1.0808333333333333,1.3266666666666667
200,2.9066666666666667,3.486666666666667,1.92,2.31,2.0533333333333332,2.493333333333333,1.9366666666666668,2.3266666666666667,1.0566666666666666,1.3033333333333332
201,2.825,3.4050000000000002,1.865,2.255,2.005,2.445,1.8925,2.2825,1.0325,1.28
202,2.743333333333333,3.3233333333333333,1.81,2.2,1.9566666666666668,2.3966666666666665,1.8483333333333334,2.2383333333333333,1.0083333333333333,1.2566666666666666
203,2.6616666666666666,3.2416666666666667,1.755,2.145,1.9083333333333334,2.348333333333333,1.8041666666666667,2.194166666666667,0.9841666666666666,1.2333333333333334
204,2.58,3.16,1.7,2.09,1.86,2.3,1.76,2.15,0.96,1.21
205,2.5483333333333333,3.1283333333333334,1.6775,2.0675,1.8341666666666667,2.273333333333333,1.7341666666666666,2.125,0.9475,1.1966666666666665
206,2.5166666666666666,3.0966666666666667,1.655,2.045,1.8083333333333333,2.2466666666666666,1.7083333333333333,2.1,0.9349999999999999,1.1833333333333333
207,2.4850000000000003,3.065,1.6324999999999998,2.0225,1.7825000000000002,2.2199999999999998,1.6825,2.075,0.9225,1.17
208,2.4533333333333336,3.033333333333333,1.6099999999999999,2.0,1.7566666666666668,2.1933333333333334,1.6566666666666667,2.05,0.91,1.1566666666666667
209,2.421666666666667,3.0016666666666665,1.5875,1.9775,1.7308333333333334,2.1666666666666665,1.6308333333333334,2.025,0.8975,1.1433333333333333
210,2.39,2.9699999999999998,1.565,1.955,1.705,2.1399999999999997,1.605,2.0,0.885,1.13
211,2.3583333333333334,2.9383333333333335,1.5425,1.9325,1.6791666666666667,2.1133333333333333,1.5791666666666666,1.975,0.8725,1.1166666666666667
212,2.3266666666666667,2.9066666666666667,1.52,1.91,1.6533333333333333,2.0866666666666664,1.5533333333333332,1.95,0.86,1.1033333333333333
213,2.295,2.875,1.4975,1.8875,1.6275,2.06,1.5274999999999999,1.925,0.8475,1.09
214,2.2633333333333336,2.8433333333333333,1.4749999999999999,1.865,1.6016666666666666,2.033333333333333,1.5016666666666665,1.9000000000000001,0.8350000000000001,1.0766666666666667
215,2.231666666666667,2.8116666666666665,1.4525,1.8425,1.5758333333333334,2.006666666666667,1.4758333333333333,1.875,0.8225,1.0633333333333335
216,2.2,2.78,1.43,1.82,1.55,1.98,1.45,1.85,0.81,1.05
217,2.1933333333333334,2.7741666666666664,1.425,1.8158333333333334,1.5425,1.9733333333333334,1.4425,1.8416666666666668,0.8058333333333334,1.0466666666666666
218,2.186666666666667,2.768333333333333,1.42,1.8116666666666668,1.5350000000000001,1.9666666666666666,1.435,1.8333333333333335,0.8016666666666667,1.0433333333333334
219,2.18,2.7624999999999997,1.415,1.8075,1.5275,1.96,1.4275,1.8250000000000002,0.7975000000000001,1.04
220,2.1733333333333333,2.7566666666666664,1.41,1.8033333333333335,1.52,1.9533333333333334,1.42,1.8166666666666667,0.7933333333333333,1.0366666666666666
221,2.166666666666667,2.750833333333333,1.405,1.7991666666666668,1.5125,1.9466666666666665,1.4125,1.8083333333333333,0.7891666666666667,1.0333333333333334
222,2.16,2.745,1.4,1.795,1.505,1.94,1.405,1.8,0.785,1.03
223,2.1533333333333333,2.7391666666666667,1.395,1.7908333333333333,1.4975,1.9333333333333333,1.3975,1.7916666666666667,0.7808333333333334,1.0266666666666666
224,2.146666666666667,2.7333333333333334,1.3900000000000001,1.7866666666666666,1.49,1.9266666666666665,1.3900000000000001,1.7833333333333334,0.7766666666666667,1.0233333333333334
225,2.14,2.7275,1.385,1.7825,1.4825,1.92,1.3825,1.775,0.7725,1.02
226,2.1333333333333333,2.7216666666666667,1.3800000000000001,1.7783333333333333,1.475,1.9133333333333333,1.375,1.7666666666666666,0.7683333333333333,1.0166666666666666
227,2.126666666666667,2.7158333333333333,1.375,1.7741666666666667,1.4675,1.9066666666666665,1.3675000000000002,1.7583333333333333,0.7641666666666667,1.0133333333333334
228,2.12,2.71,1.37,1.77,1.46,1.9,1.36,1.75,0.76,1.01
